AM14606	4,942298492	3,429699928	3,298980626
AM3854	2,646288441	2,754542444	1,916581249
AM3921	1,288971077	1,812634286	1,565422268
AM4118	0,321697354	0,223241351	0,155328951
AM4181	2,143583313	3,017794327	3,012381103
AM4283	1,857499973	2,819267263	3,178458757
AM4366	0	0	0
AM4367	0	0	0
AM4368	0	0	0,608421334
AM4371	0	0	0
AM4375	0	0	0,608421334
AM4521	0	0	0,304210667
35406	2,168862806	1,505078785	1,047217764
22321M	5,11284194	3,548048274	3,077115476
E4422	0,642865654	1,058218847	1,040508053
21303M	8,497914903	7,427372307	7,297361093
AM4490	0	0	0
33314	1,913992678	1,94031536	1,654261397
BPU9622R-NAR	0	0	0
26656M	12,98182539	14,51764596	17,40227921
27628	1,312917953	0,911097259	0,633931754
27408M	19,56373681	21,53356572	22,28388134
23400	5,273240891	4,577511786	4,097615873
41433	3,500808796	2,429380519	3,515601054
26130	1,924181431	2,865540751	2,602234022
22347M	4,33651621	3,315369949	4,740484383
BPU9379-NAR	0	0	0
AG1900	0,533010734	0,369881924	0,257359897
25359	11,24493353	9,027609732	15,71184524
29432M	1,144085792	0,793936458	0,552412518
AM4430	0	0	0
22277M	14,81337108	13,95233425	16,40052001
27427M	10,58909888	7,960391072	8,885072532
29886M	5,362057645	3,720991104	3,501657919
22304M	2,731265622	5,567976988	5,090981662
21337	0,36956016	0,256455666	0,786860451
AM4277	3,246842551	3,171295983	2,814975251
23604M	20,88107007	19,08115892	22,40278685
AM4373	0	0	0,912632002
23368M	16,17567563	16,74013413	23,20761211
23157M	16,49637724	17,26261509	21,44167412
23341	3,038727519	3,026874898	3,931331269
22402M	22,4854693	21,11268406	28,37946038
33559	1,81603345	1,260233433	0,876856979
AM4410	0,308720593	0,214236149	0,453273894
23396M	21,08428239	18,30402286	22,77469587
25355	6,599434581	6,109925003	6,380695312
22463M	5,744489622	3,986379146	4,294733423
23360M	9,873543077	8,07593558	9,573888503
23906M	3,280076039	2,276203385	4,017443372
26127	17,00885733	20,98481786	19,16417243
26288	22,72845973	19,13894539	20,92194072
AM4557	0	0	0
37240	0,20754668	1,062181601	0,739054627
39361	1,346510822	3,382822103	2,353731534
23343	28,0020461	30,44983301	26,96667167
33476	0,533405345	0,982259046	1,2918667
33479	0,780054213	0,541317341	0,985064166
39284	1,45282676	1,008186746	0,701485583
39289	2,358664245	1,636791182	1,138861845
22461M	4,89600555	5,539936504	5,679892727
23521M	17,4994714	17,04055572	23,72085292
23643M	7,139437687	8,627020759	7,827853021
26302M	7,322192488	9,059894794	9,041674159
29381M	0,597586286	0,414694022	0,896961011
29832	1,541030901	1,069395865	0,744074235
29834	1,652634959	1,146843318	2,62322535
32324	4,433352371	3,382569244	5,39566227
39488	0	0	0
22210M	29,16239015	25,13401905	26,00588102
23171M	5,96901231	4,448237939	4,920300511
39880	0,290565352	0,201637349	1,357139786
39881	0,886520819	0,615199668	4,078577373
39882	2,387105296	1,656527803	2,369437044
39883	0,77830005	0,540100043	1,28842785
39901	0,592990514	0,411504794	0,286320646
22201M	5,663550146	4,542314612	5,594179391
22399M	9,158597586	11,25242002	10,26299916
22395M	9,704969261	6,734747493	5,598597466
27728	1,781379551	2,154340339	2,107388361
29142	1,122871719	1,085266628	1,363538277
29149	0,176697559	0,122618981	0,085316979
29621	7,554491545	6,160581934	5,199099195
AM4013	3,687812245	4,395461101	3,058314947
